Step_0-AveragePolicyStd,Time,Step_0-EnvExecTime,LossAfter,Step_1-AverageReturn,Time-SampleProc,Step_1-PolicyExecTime,Step_1-MinReturn,Time-MAMLSteps,LossBefore,Step_0-PolicyExecTime,Time-Sampling,Time-TotalInner,Step_0-AverageDiscountedReturn,Step_1-AvgForwardVel,Step_1-StdReturn,Step_0-NumTrajs,Step_1-MaxReturn,KLInner,Time-OuterStep,n_timesteps,Step_1-NumTrajs,Step_0-AverageReturn,Step_1-AverageDiscountedReturn,Step_1-AvgCtrlCost,Step_0-AvgCtrlCost,Step_0-AvgFinalForwardVel,Step_0-StdReturn,KLCoeffInner,Itr,Step_0-MinReturn,ItrTime,Step_1-AveragePolicyStd,Step_0-AvgForwardVel,Step_1-AvgFinalForwardVel,Time-InnerStep,Step_1-EnvExecTime,Step_0-MaxReturn
1.0,45.14607524871826,5.235624551773071,-0.0070545482,-339.42209807356267,0.41638755798339844,2.9755165576934814,-603.634833830862,22.468353033065796,-4.5374043e-10,1.603029727935791,18.71934986114502,21.992602109909058,-147.40370617628008,-0.005047321269300179,162.23516636972928,800,-68.70021401336909,0.009393568,22.468241214752197,320000,800,-339.7349581528368,-147.32566892070164,0.0021699177618772648,0.0021977021410076545,-0.0004617587294452151,162.09567313108442,0.0005,0,-604.249869109035,45.146068811416626,0.99960977,-0.006571254877781888,0.004793321998940667,2.838888168334961,4.638254404067993,-69.4531678988838
0.99739796,62.39038419723511,4.912594556808472,-0.007187209,-276.9296020514645,0.377382755279541,2.2849032878875732,-593.8952424984784,1.9681620597839355,-4.639849e-09,0.8538229465484619,14.742395639419556,15.23521089553833,-120.48627707228621,0.0005294473641387548,191.19853059600965,800,-17.64866609217035,0.018732522,1.9680440425872803,640000,800,-277.3726443643068,-120.27963266659457,0.0021594912103302315,0.0021690801505798675,0.002638825003241173,191.09758536064072,0.0005,1,-593.7884733605938,17.235929012298584,0.99669605,-0.001322359766380803,0.007043446295495185,0.09603619575500488,4.695895195007324,-19.266083749459277
0.9950326,100.93787217140198,4.671371698379517,-0.0053172945,-310.7044728440225,1.0814123153686523,11.22249436378479,-597.4954109190073,3.9183871746063232,-9.790063e-10,0.8081066608428955,33.327244997024536,34.598450899124146,-135.17460295787464,0.010469116126075659,146.81460458275188,800,-18.11788432390947,0.024758637,3.918267011642456,960000,800,-311.2164495856847,-134.95000524480315,0.002198826447833614,0.0021845059338997364,0.016369858205143802,146.778187720019,0.0005,2,-597.7527923692392,38.54420018196106,0.9949055,0.008120752581630537,0.016500838028546676,0.1665048599243164,10.405222415924072,-19.516480339302994
0.99349135,123.55283522605896,4.90739107131958,-0.007106589,-347.76849389361865,1.164621353149414,2.714442253112793,-597.6318345517805,3.583538055419922,2.3096813e-10,2.048102855682373,17.670217275619507,18.995110750198364,-151.4269982390336,0.026994001286216145,187.36070294378834,800,-18.975215161357507,0.024279673,3.5831029415130615,1280000,800,-348.6752077706523,-151.0144276231875,0.002338166516635634,0.0022874997392464823,0.024142506493933253,187.41802090338817,0.0005,3,-597.3948901511314,22.61098003387451,0.99373233,0.022515266844472838,0.033358148386965096,0.10101485252380371,4.923266649246216,-18.74395648076644
