Step_0-NumTrajs,Time-SampleProc,Step_0-MaxReturn,Itr,Step_1-MaxReturn,Step_1-PolicyExecTime,Step_0-AveragePolicyStd,Time-OuterStep,Step_1-AveragePolicyStd,Time-Sampling,ItrTime,Step_0-EnvExecTime,Step_0-MinReturn,LossAfter,Time,Step_0-AverageDiscountedReturn,Step_1-EnvExecTime,Step_1-AverageReturn,KLInner,Step_0-StdReturn,KLCoeffInner,Step_1-MinReturn,n_timesteps,Step_1-NumTrajs,Step_1-StdReturn,Time-MAMLSteps,Time-InnerStep,Step_1-AverageDiscountedReturn,Step_0-AverageReturn,Time-TotalInner,LossBefore,Step_0-PolicyExecTime
35,0.01671886444091797,30.543839046005264,0,39.29964651211141,0.44736456871032715,1.0,2.365795135498047,1.0002686,1.489908218383789,4.275440216064453,0.3786437511444092,3.7914751639874487,-0.05078635,4.275444030761719,12.771293613856079,0.3773057460784912,17.461629089902377,0.04145436,5.810753257591401,0.0005,4.454213167149575,2000,32,8.600462045393115,2.3658881187438965,0.3058788776397705,15.399050790303711,14.122615492219495,1.8131120204925537,-1.120826e-08,0.25038981437683105
32,0.014346122741699219,45.24984852463917,1,52.201305587660336,0.3981316089630127,1.0004427,0.04939603805541992,1.0010737,1.420151948928833,1.4933550357818604,0.39176416397094727,0.1181283592154771,-0.03626599,5.772555112838745,16.840219074690687,0.4425792694091797,21.61489219239835,0.050348766,9.250563091030177,0.0005,1.9405448507174041,4000,30,10.923881329787838,0.04957318305969238,0.003968000411987305,18.646352843973776,19.20076063068391,1.439121961593628,-5.562606e-09,0.1526014804840088
